22-05-2023 23:19:12.231 [restartedMain] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration.openEntityManagerInViewInterceptor - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
22-05-2023 23:19:12.302 [restartedMain] INFO  o.s.b.d.a.OptionalLiveReloadServer.startServer - LiveReload server is running on port 35729
22-05-2023 23:19:12.309 [restartedMain] INFO  o.a.coyote.http11.Http11NioProtocol.log - Starting ProtocolHandler ["http-nio-8080"]
22-05-2023 23:19:12.309 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer.start - Tomcat started on port(s): 8080 (http) with context path ''
22-05-2023 23:19:12.320 [restartedMain] INFO  c.t.studentsmanagement.Application.logStarted - Started Application in 0.587 seconds (process running for 63.54)
22-05-2023 23:19:12.323 [restartedMain] INFO  o.s.b.d.a.ConditionEvaluationDeltaLoggingListener.onApplicationEvent - Condition evaluation unchanged
22-05-2023 23:19:20.259 [File Watcher] INFO  o.s.b.d.a.LocalDevToolsAutoConfiguration$RestartingClassPathChangeChangedEventListener.onApplicationEvent - Restarting due to 1 class path change (0 additions, 0 deletions, 1 modification)
22-05-2023 23:19:20.270 [Thread-15] INFO  o.a.coyote.http11.Http11NioProtocol.log - Pausing ProtocolHandler ["http-nio-8080"]
22-05-2023 23:19:20.270 [Thread-15] INFO  o.a.catalina.core.StandardService.log - Stopping service [Tomcat]
22-05-2023 23:19:20.275 [Thread-15] INFO  o.a.coyote.http11.Http11NioProtocol.log - Stopping ProtocolHandler ["http-nio-8080"]
22-05-2023 23:19:20.278 [Thread-15] INFO  o.a.coyote.http11.Http11NioProtocol.log - Destroying ProtocolHandler ["http-nio-8080"]
22-05-2023 23:19:20.280 [Thread-15] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean.destroy - Closing JPA EntityManagerFactory for persistence unit 'default'
22-05-2023 23:19:20.281 [Thread-15] INFO  com.zaxxer.hikari.HikariDataSource.close - HikariPool-4 - Shutdown initiated...
22-05-2023 23:19:20.284 [Thread-15] INFO  com.zaxxer.hikari.HikariDataSource.close - HikariPool-4 - Shutdown completed.
22-05-2023 23:19:20.348 [restartedMain] TRACE o.s.c.i.s.SpringFactoriesLoader.load - Loaded [org.springframework.boot.ApplicationContextFactory] names: [org.springframework.boot.web.reactive.context.ReactiveWebServerApplicationContextFactory, org.springframework.boot.web.servlet.context.ServletWebServerApplicationContextFactory]
22-05-2023 23:19:20.351 [restartedMain] TRACE o.s.c.i.s.SpringFactoriesLoader.load - Loaded [org.springframework.boot.ApplicationContextFactory] names: [org.springframework.boot.web.reactive.context.ReactiveWebServerApplicationContextFactory, org.springframework.boot.web.servlet.context.ServletWebServerApplicationContextFactory]
22-05-2023 23:19:20.351 [restartedMain] TRACE o.s.c.a.ClassPathBeanDefinitionScanner.registerDefaultFilters - JSR-250 'jakarta.annotation.ManagedBean' found and supported for component scanning
